position,predictor
5809,dx_M23205
5810,dx_M23206
5811,dx_M23207
5812,dx_M23209
5813,dx_M23211
5814,dx_M23212
5815,dx_M23219
5816,dx_M23221
5817,dx_M23222
5818,dx_M23231
5819,dx_M23232
5820,dx_M23241
5821,dx_M23242
5822,dx_M23251
5823,dx_M23252
5824,dx_M23261
5825,dx_M23262
5826,dx_M23269
5827,dx_M23300
5828,dx_M23301
5829,dx_M23302
5830,dx_M23303
5831,dx_M23304
5832,dx_M23305
5833,dx_M23306
5834,dx_M23307
5835,dx_M23309
5836,dx_M23311
5837,dx_M23312
5838,dx_M23321
5839,dx_M23322
5840,dx_M23329
5841,dx_M23331
5842,dx_M23332
5843,dx_M23341
5844,dx_M23342
5845,dx_M23351
5846,dx_M23352
5847,dx_M23359
5848,dx_M23361
5849,dx_M23362
5850,dx_M23369
5851,dx_M2410
5852,dx_M24111
5853,dx_M24112
5854,dx_M24119
5855,dx_M24121
5856,dx_M24122
5857,dx_M24129
5858,dx_M24131
5859,dx_M24132
5860,dx_M24139
5861,dx_M24142
5862,dx_M24151
5863,dx_M24152
5864,dx_M24159
5865,dx_M24171
5866,dx_M24172
5867,dx_M24173
5868,dx_M24174
5869,dx_M24175
5870,dx_M2419
5871,dx_M2420
5872,dx_M24211
5873,dx_M24212
5874,dx_M24219
5875,dx_M24221
5876,dx_M24222
5877,dx_M24229
5878,dx_M24231
5879,dx_M24232
5880,dx_M24239
5881,dx_M24241
5882,dx_M24242
5883,dx_M24249
5884,dx_M24251
5885,dx_M24252
5886,dx_M24259
5887,dx_M24271
5888,dx_M24272
5889,dx_M24273
5890,dx_M24274
5891,dx_M24275
5892,dx_M24276
5893,dx_M2428
5894,dx_M2429
5895,dx_M2430
5896,dx_M24311
5897,dx_M24312
5898,dx_M24319
5899,dx_M24321
5900,dx_M24322
5901,dx_M24329
5902,dx_M24331
5903,dx_M24332
5904,dx_M24341
5905,dx_M24342
5906,dx_M24351
5907,dx_M24352
5908,dx_M24359
5909,dx_M24361
5910,dx_M24362
5911,dx_M24369
5912,dx_M24371
5913,dx_M24372
5914,dx_M24374
5915,dx_M24375
5916,dx_M2439
5917,dx_M2449
5918,dx_M245
5919,dx_M2450
5920,dx_M24511
5921,dx_M24512
5922,dx_M24519
5923,dx_M24521
5924,dx_M24522
5925,dx_M24529
5926,dx_M24531
5927,dx_M24532
5928,dx_M24539
5929,dx_M24541
5930,dx_M24542
5931,dx_M24549
5932,dx_M24551
5933,dx_M24552
5934,dx_M24559
5935,dx_M24561
5936,dx_M24562
5937,dx_M24569
5938,dx_M24571
5939,dx_M24572
5940,dx_M24573
5941,dx_M24574
5942,dx_M24575
5943,dx_M24576
5944,dx_M2459
5945,dx_M2460
5946,dx_M24611
5947,dx_M24612
5948,dx_M24621
5949,dx_M24622
5950,dx_M24629
5951,dx_M24631
5952,dx_M24632
5953,dx_M24639
5954,dx_M24641
5955,dx_M24642
5956,dx_M24649
5957,dx_M24651
5958,dx_M24652
5959,dx_M24659
5960,dx_M24661
5961,dx_M24662
5962,dx_M24669
5963,dx_M24671
5964,dx_M24672
5965,dx_M24674
5966,dx_M24675
5967,dx_M2469
5968,dx_M247
5969,dx_M2480
5970,dx_M24811
5971,dx_M24812
5972,dx_M24819
5973,dx_M24821
5974,dx_M24822
5975,dx_M24829
5976,dx_M24831
5977,dx_M24832
5978,dx_M24839
5979,dx_M24841
5980,dx_M24842
5981,dx_M24849
5982,dx_M24851
5983,dx_M24852
5984,dx_M24859
5985,dx_M24871
5986,dx_M24872
5987,dx_M24874
5988,dx_M24875
5989,dx_M24876
5990,dx_M2489
5991,dx_M278
5992,dx_M300
5993,dx_M301
5994,dx_M302
5995,dx_M303
5996,dx_M308
5997,dx_M310
5998,dx_M311
5999,dx_M3110
6000,dx_M3111
6001,dx_M3119
6002,dx_M312
6003,dx_M3130
6004,dx_M3131
6005,dx_M314
6006,dx_M316
6007,dx_M317
6008,dx_M318
6009,dx_M319
6010,dx_M32
6011,dx_M320
6012,dx_M321
6013,dx_M3210
6014,dx_M3211
6015,dx_M3212
6016,dx_M3213
6017,dx_M3214
6018,dx_M3215
6019,dx_M3219
6020,dx_M328
6021,dx_M329
6022,dx_M330
6023,dx_M3300
6024,dx_M3301
6025,dx_M3302
6026,dx_M3303
6027,dx_M3309
6028,dx_M331
6029,dx_M3310
6030,dx_M3311
6031,dx_M3312
6032,dx_M3313
6033,dx_M3319
6034,dx_M3320
6035,dx_M3321
6036,dx_M3322
6037,dx_M3329
6038,dx_M3390
6039,dx_M3391
6040,dx_M3392
6041,dx_M3393
6042,dx_M3399
6043,dx_M340
6044,dx_M341
6045,dx_M342
6046,dx_M348
6047,dx_M3481
6048,dx_M3482
6049,dx_M3483
6050,dx_M3489
6051,dx_M349
6052,dx_M3500
6053,dx_M3501
6054,dx_M3502
6055,dx_M3503
6056,dx_M3504
6057,dx_M3505
6058,dx_M3506
6059,dx_M3507
6060,dx_M3508
6061,dx_M3509
6062,dx_M350A
6063,dx_M350B
6064,dx_M350C
6065,dx_M351
6066,dx_M352
6067,dx_M353
6068,dx_M355
6069,dx_M356
6070,dx_M358
6071,dx_M3581
6072,dx_M3589
6073,dx_M359
6074,dx_M361
6075,dx_M368
6076,dx_M4000
6077,dx_M4003
6078,dx_M4004
6079,dx_M4005
6080,dx_M40202
6081,dx_M40203
6082,dx_M40204
6083,dx_M40205
6084,dx_M40209
6085,dx_M41
6086,dx_M4100
6087,dx_M4102
6088,dx_M4103
6089,dx_M4104
6090,dx_M4105
6091,dx_M4106
6092,dx_M4107
6093,dx_M4108
6094,dx_M411
6095,dx_M41112
6096,dx_M41113
6097,dx_M41114
6098,dx_M41115
6099,dx_M41116
6100,dx_M41117
6101,dx_M41119
6102,dx_M41122
6103,dx_M41123
6104,dx_M41124
6105,dx_M41125
6106,dx_M41126
6107,dx_M41127
6108,dx_M41129
6109,dx_M4120
6110,dx_M4122
6111,dx_M4123
6112,dx_M4124
6113,dx_M4125
6114,dx_M4126
6115,dx_M4127
6116,dx_M4130
6117,dx_M4134
6118,dx_M4135
6119,dx_M414
6120,dx_M4140
6121,dx_M4141
6122,dx_M4142
6123,dx_M4143
6124,dx_M4144
6125,dx_M4145
6126,dx_M4146
6127,dx_M4147
6128,dx_M415
6129,dx_M4150
6130,dx_M4152
6131,dx_M4153
6132,dx_M4154
6133,dx_M4155
6134,dx_M4156
6135,dx_M4157
6136,dx_M418
6137,dx_M4180
6138,dx_M4182
6139,dx_M4183
6140,dx_M4184
6141,dx_M4185
6142,dx_M4186
6143,dx_M4187
6144,dx_M419
6145,dx_M4200
6146,dx_M4202
6147,dx_M4203
6148,dx_M4204
6149,dx_M4205
6150,dx_M4206
6151,dx_M4207
6152,dx_M4208
6153,dx_M4209
6154,dx_M4300
6155,dx_M4301
6156,dx_M4302
6157,dx_M4303
6158,dx_M4304
6159,dx_M4305
6160,dx_M4306
6161,dx_M4307
6162,dx_M4308
6163,dx_M4309
6164,dx_M431
6165,dx_M4310
6166,dx_M4311
6167,dx_M4312
6168,dx_M4313
6169,dx_M4314
6170,dx_M4315
6171,dx_M4316
6172,dx_M4317
6173,dx_M4318
6174,dx_M4319
6175,dx_M433
6176,dx_M438X1
6177,dx_M438X2
6178,dx_M438X3
6179,dx_M438X4
6180,dx_M438X5
6181,dx_M438X6
6182,dx_M438X7
6183,dx_M438X8
6184,dx_M438X9
6185,dx_M450
6186,dx_M451
6187,dx_M452
6188,dx_M453
6189,dx_M454
6190,dx_M455
6191,dx_M456
6192,dx_M457
6193,dx_M458
6194,dx_M459
6195,dx_M45A0
6196,dx_M45A2
6197,dx_M45A4
6198,dx_M45A6
6199,dx_M45A7
6200,dx_M45A8
6201,dx_M4600
6202,dx_M4602
6203,dx_M4604
6204,dx_M4605
6205,dx_M4606
6206,dx_M4607
6207,dx_M4608
6208,dx_M4609
6209,dx_M461
6210,dx_M4680
6211,dx_M4682
6212,dx_M4684
6213,dx_M4686
6214,dx_M4687
6215,dx_M4689
6216,dx_M4690
6217,dx_M4691
6218,dx_M4692
6219,dx_M4693
6220,dx_M4694
6221,dx_M4696
6222,dx_M4697
6223,dx_M4698
6224,dx_M4699
6225,dx_M4710
6226,dx_M4711
6227,dx_M4712
6228,dx_M4713
6229,dx_M4714
6230,dx_M4716
6231,dx_M47812
6232,dx_M47813
6233,dx_M47814
6234,dx_M47815
6235,dx_M47816
6236,dx_M47817
6237,dx_M47818
6238,dx_M47819
6239,dx_M4810
6240,dx_M4814
6241,dx_M4815
6242,dx_M4816
6243,dx_M4820
6244,dx_M4826
6245,dx_M4827
6246,dx_M4831
6247,dx_M4833
6248,dx_M4834
6249,dx_M4836
6250,dx_M4837
6251,dx_M4838
6252,dx_M489
6253,dx_M4980
6254,dx_M4983
6255,dx_M4984
6256,dx_M4985
6257,dx_M5000
6258,dx_M5001
6259,dx_M50020
6260,dx_M50021
6261,dx_M50022
6262,dx_M50023
6263,dx_M5003
6264,dx_M5020
6265,dx_M5021
6266,dx_M5022
6267,dx_M50220
6268,dx_M50221
6269,dx_M50222
6270,dx_M50223
6271,dx_M5023
6272,dx_M5030
6273,dx_M5031
6274,dx_M5032
6275,dx_M50321
6276,dx_M50322
6277,dx_M50323
6278,dx_M5033
6279,dx_M5106
6280,dx_M5134
6281,dx_M5135
6282,dx_M5136
6283,dx_M51360
6284,dx_M51361
6285,dx_M51362
6286,dx_M51369
6287,dx_M5137
6288,dx_M51370
6289,dx_M51371
6290,dx_M51372
6291,dx_M51379
6292,dx_M5144
6293,dx_M5145
6294,dx_M5146
6295,dx_M5147
6296,dx_M519
6297,dx_M51A0
6298,dx_M51A3
6299,dx_M51A4
6300,dx_M6100
6301,dx_M61011
6302,dx_M61051
6303,dx_M61052
6304,dx_M61059
6305,dx_M61061
6306,dx_M6108
6307,dx_M6110
6308,dx_M61111
6309,dx_M61112
6310,dx_M61121
6311,dx_M61122
6312,dx_M61141
6313,dx_M61146
6314,dx_M61151
6315,dx_M61152
6316,dx_M61161
6317,dx_M61162
6318,dx_M61179
6319,dx_M6118
6320,dx_M6119
6321,dx_M61251
6322,dx_M61332
6323,dx_M61362
6324,dx_M6140
6325,dx_M61412
6326,dx_M61421
6327,dx_M61422
6328,dx_M61431
6329,dx_M61432
6330,dx_M61441
6331,dx_M61451
6332,dx_M61452
6333,dx_M61459
6334,dx_M61461
6335,dx_M61462
6336,dx_M61471
6337,dx_M61472
6338,dx_M6148
6339,dx_M6149
6340,dx_M6150
6341,dx_M61511
6342,dx_M61521
6343,dx_M61522
6344,dx_M61531
6345,dx_M61532
6346,dx_M61541
6347,dx_M61542
6348,dx_M61551
6349,dx_M61552
6350,dx_M61559
6351,dx_M61561
6352,dx_M61562
6353,dx_M61569
6354,dx_M61571
6355,dx_M61572
6356,dx_M6158
6357,dx_M6159
6358,dx_M619
6359,dx_M623
6360,dx_M6250
6361,dx_M62511
6362,dx_M62512
6363,dx_M62519
6364,dx_M62521
6365,dx_M62522
6366,dx_M62529
6367,dx_M62531
6368,dx_M62532
6369,dx_M62541
6370,dx_M62542
6371,dx_M62549
6372,dx_M62551
6373,dx_M62552
6374,dx_M62559
6375,dx_M62561
6376,dx_M62562
6377,dx_M62569
6378,dx_M62571
6379,dx_M62572
6380,dx_M62579
6381,dx_M6258
6382,dx_M6259
6383,dx_M625A0
6384,dx_M625A1
6385,dx_M625A2
6386,dx_M625A9
6387,dx_M6281
6388,dx_M6282
6389,dx_M62830
6390,dx_M62831
6391,dx_M62838
6392,dx_M6284
6393,dx_M6285
6394,dx_M6289
6395,dx_M720
6396,dx_M722
6397,dx_M816
6398,dx_M818
6399,dx_M852
6400,dx_M863
6401,dx_M8630
6402,dx_M86311
6403,dx_M86312
6404,dx_M86319
6405,dx_M86321
6406,dx_M86322
6407,dx_M86329
6408,dx_M86331
6409,dx_M86332
6410,dx_M86341
6411,dx_M86342
6412,dx_M86349
6413,dx_M86351
6414,dx_M86352
6415,dx_M86359
6416,dx_M86361
6417,dx_M86362
6418,dx_M86369
6419,dx_M86371
6420,dx_M86372
6421,dx_M86379
6422,dx_M8638
6423,dx_M8639
6424,dx_M8640
6425,dx_M86422
6426,dx_M86431
6427,dx_M86432
6428,dx_M86441
6429,dx_M86451
6430,dx_M86452
6431,dx_M86459
6432,dx_M86461
6433,dx_M86462
6434,dx_M86469
6435,dx_M86471
6436,dx_M86472
6437,dx_M86479
6438,dx_M8648
6439,dx_M8649
6440,dx_M8650
6441,dx_M86511
6442,dx_M86521
6443,dx_M86522
6444,dx_M86531
6445,dx_M86532
6446,dx_M86539
6447,dx_M86541
6448,dx_M86551
6449,dx_M86552
6450,dx_M86561
6451,dx_M86562
6452,dx_M86571
6453,dx_M86572
6454,dx_M86579
6455,dx_M8658
6456,dx_M8659
6457,dx_M8660
6458,dx_M86611
6459,dx_M86612
6460,dx_M86621
6461,dx_M86622
6462,dx_M86629
6463,dx_M86631
6464,dx_M86632
6465,dx_M86639
6466,dx_M86641
6467,dx_M86642
6468,dx_M86649
6469,dx_M86651
6470,dx_M86652
6471,dx_M86659
6472,dx_M86661
6473,dx_M86662
6474,dx_M86669
6475,dx_M86671
6476,dx_M86672
6477,dx_M86679
6478,dx_M8668
6479,dx_M8669
6480,dx_M8700
6481,dx_M87011
6482,dx_M87012
6483,dx_M87019
6484,dx_M87021
6485,dx_M87022
6486,dx_M87029
6487,dx_M87031
6488,dx_M87032
6489,dx_M87037
6490,dx_M87038
6491,dx_M87039
6492,dx_M87041
6493,dx_M87042
6494,dx_M87043
6495,dx_M87044
6496,dx_M87045
6497,dx_M87050
6498,dx_M87051
6499,dx_M87052
6500,dx_M87059
6501,dx_M87061
6502,dx_M87062
6503,dx_M87063
6504,dx_M87071
6505,dx_M87072
6506,dx_M87073
6507,dx_M87074
6508,dx_M87075
6509,dx_M87076
6510,dx_M87077
6511,dx_M87078
6512,dx_M87079
6513,dx_M8708
6514,dx_M8709
6515,dx_M880
6516,dx_M8888
6517,dx_M8889
6518,dx_M889
6519,dx_M8900
6520,dx_M89012
6521,dx_M89029
6522,dx_M89032
6523,dx_M89052
6524,dx_M89061
6525,dx_M89072
6526,dx_M8908
6527,dx_M8909
6528,dx_M8940
6529,dx_M89421
6530,dx_M89451
6531,dx_M89461
6532,dx_M89462
6533,dx_M8948
6534,dx_M8949
6535,dx_M8970
6536,dx_M89711
6537,dx_M89712
6538,dx_M89721
6539,dx_M89722
6540,dx_M89731
6541,dx_M89732
6542,dx_M89741
6543,dx_M89742
6544,dx_M89751
6545,dx_M89752
6546,dx_M89759
6547,dx_M89761
6548,dx_M89762
6549,dx_M89769
6550,dx_M89771
6551,dx_M89772
6552,dx_M89779
6553,dx_M8978
6554,dx_M8979
6555,dx_M9080
6556,dx_M90811
6557,dx_M90821
6558,dx_M90822
6559,dx_M90831
6560,dx_M90832
6561,dx_M90849
6562,dx_M90851
6563,dx_M90852
6564,dx_M90861
6565,dx_M90862
6566,dx_M9088
6567,dx_M9089
6568,dx_M9180
6569,dx_M9181
6570,dx_M9182
6571,dx_M93021
6572,dx_M93022
6573,dx_M93023
6574,dx_M93024
6575,dx_M955
6576,dx_M961
6577,dx_M965
6578,dx_M9980
6579,dx_M9981
6580,dx_M9982
6581,dx_M9983
6582,dx_M9984
6583,dx_M9985
6584,dx_M9986
6585,dx_M9987
6586,dx_M9988
6587,dx_M9989
6588,dx_N020
6589,dx_N021
6590,dx_N022
6591,dx_N023
6592,dx_N025
6593,dx_N026
6594,dx_N027
6595,dx_N028
6596,dx_N029
6597,dx_N02A
6598,dx_N02B1
6599,dx_N02B2
6600,dx_N02B3
6601,dx_N02B4
6602,dx_N02B5
6603,dx_N02B6
6604,dx_N02B9
6605,dx_N030
6606,dx_N031
6607,dx_N032
6608,dx_N033
6609,dx_N034
6610,dx_N035
6611,dx_N036
6612,dx_N037
6613,dx_N038
6614,dx_N039
6615,dx_N03A
6616,dx_N04
6617,dx_N040
6618,dx_N041
6619,dx_N042
6620,dx_N0420
6621,dx_N0421
6622,dx_N0422
6623,dx_N0429
6624,dx_N043
6625,dx_N044
6626,dx_N045
6627,dx_N046
6628,dx_N047
6629,dx_N048
6630,dx_N049
6631,dx_N04A
6632,dx_N04B1
6633,dx_N050
6634,dx_N051
6635,dx_N052
6636,dx_N053
6637,dx_N054
6638,dx_N055
6639,dx_N056
6640,dx_N057
6641,dx_N058
6642,dx_N059
6643,dx_N05A
6644,dx_N060
6645,dx_N061
6646,dx_N062
6647,dx_N0620
6648,dx_N0621
6649,dx_N0622
6650,dx_N0629
6651,dx_N063
6652,dx_N064
6653,dx_N065
6654,dx_N066
6655,dx_N067
6656,dx_N068
6657,dx_N069
6658,dx_N06A
6659,dx_N08
6660,dx_N130
6661,dx_N131
6662,dx_N132
6663,dx_N133
6664,dx_N1330
6665,dx_N1339
6666,dx_N134
6667,dx_N135
6668,dx_N136
6669,dx_N1370
6670,dx_N1371
6671,dx_N13721
6672,dx_N13722
6673,dx_N13729
6674,dx_N13731
6675,dx_N13732
6676,dx_N13739
6677,dx_N138
6678,dx_N139
6679,dx_N18
6680,dx_N181
6681,dx_N182
6682,dx_N183
6683,dx_N1830
6684,dx_N1831
6685,dx_N1832
6686,dx_N184
6687,dx_N185
6688,dx_N186
6689,dx_N189
6690,dx_N19
6691,dx_N250
6692,dx_N251
6693,dx_N2889
6694,dx_N310
6695,dx_N311
6696,dx_N312
6697,dx_N318
6698,dx_N319
6699,dx_N320
6700,dx_N321
6701,dx_N322
6702,dx_N35010
6703,dx_N35011
6704,dx_N35012
6705,dx_N35013
6706,dx_N35014
6707,dx_N35028
6708,dx_N35111
6709,dx_N35114
6710,dx_N35119
6711,dx_N358
6712,dx_N35811
6713,dx_N35812
6714,dx_N35813
6715,dx_N35814
6716,dx_N35816
6717,dx_N35819
6718,dx_N3582
6719,dx_N359
6720,dx_N3591
6721,dx_N35911
6722,dx_N35912
6723,dx_N35913
6724,dx_N35914
6725,dx_N35916
6726,dx_N35919
6727,dx_N3592
6728,dx_N360
6729,dx_N361
6730,dx_N362
6731,dx_N3641
6732,dx_N3642
6733,dx_N3644
6734,dx_N365
6735,dx_N368
6736,dx_N37
6737,dx_N3942
6738,dx_N3945
6739,dx_N3946
6740,dx_N39490
6741,dx_N39498
6742,dx_N500
6743,dx_N800
6744,dx_N8000
6745,dx_N8001
6746,dx_N8002
6747,dx_N8003
6748,dx_N801
6749,dx_N80101
6750,dx_N80102
6751,dx_N80103
6752,dx_N80109
6753,dx_N80111
6754,dx_N80112
6755,dx_N80113
6756,dx_N80121
6757,dx_N80122
6758,dx_N80123
6759,dx_N80129
6760,dx_N802
6761,dx_N80201
6762,dx_N80202
6763,dx_N80203
6764,dx_N80209
6765,dx_N80212
6766,dx_N80221
6767,dx_N80222
6768,dx_N803
6769,dx_N8030
6770,dx_N80311
6771,dx_N80312
6772,dx_N80319
6773,dx_N80321
6774,dx_N80322
6775,dx_N80329
6776,dx_N80331
6777,dx_N80332
6778,dx_N80333
6779,dx_N80339
6780,dx_N80341
6781,dx_N80342
6782,dx_N80349
6783,dx_N80351
6784,dx_N80352
6785,dx_N80353
6786,dx_N80359
6787,dx_N80361
6788,dx_N80381
6789,dx_N80391
6790,dx_N80392
6791,dx_N80399
6792,dx_N803A1
6793,dx_N803A2
6794,dx_N803A3
6795,dx_N803B1
6796,dx_N803B2
6797,dx_N803B3
6798,dx_N803C1
6799,dx_N803C2
6800,dx_N803C3
6801,dx_N803C9
6802,dx_N804
6803,dx_N8042
6804,dx_N805
6805,dx_N8050
6806,dx_N80511
6807,dx_N80512
6808,dx_N80519
6809,dx_N80529
6810,dx_N80549
6811,dx_N80559
6812,dx_N806
6813,dx_N808
6814,dx_N809
6815,dx_N80A0
6816,dx_N80A1
6817,dx_N80A2
6818,dx_N80A41
6819,dx_N80A62
6820,dx_N80A63
6821,dx_N80B2
6822,dx_N80B31
6823,dx_N80B32
6824,dx_N80B39
6825,dx_N80B6
6826,dx_N80C0
6827,dx_N80C10
6828,dx_N80C11
6829,dx_N80C19
6830,dx_N80C2
6831,dx_N80C4
6832,dx_N80C9
6833,dx_N80D9
6834,dx_N810
6835,dx_N8110
6836,dx_N8111
6837,dx_N812
6838,dx_N813
6839,dx_N814
6840,dx_N815
6841,dx_N816
6842,dx_N8181
6843,dx_N8182
6844,dx_N8184
6845,dx_N8189
6846,dx_N819
6847,dx_N820
6848,dx_N821
6849,dx_N824
6850,dx_N825
6851,dx_N828
6852,dx_N829
6853,dx_N870
6854,dx_N879
6855,dx_N893
6856,dx_N894
6857,dx_N900
6858,dx_N904
6859,dx_N90810
6860,dx_N90811
6861,dx_N90818
6862,dx_N99110
6863,dx_N99111
6864,dx_N99112
6865,dx_N99113
6866,dx_N99114
6867,dx_O10011
6868,dx_O10012
6869,dx_O10013
6870,dx_O10019
6871,dx_O1002
6872,dx_O1003
6873,dx_O10213
6874,dx_O10419
6875,dx_O10911
6876,dx_O10912
6877,dx_O10913
6878,dx_O10919
6879,dx_O1092
6880,dx_O1093
6881,dx_O112
6882,dx_O113
6883,dx_O114
6884,dx_O115
6885,dx_O119
6886,dx_O161
6887,dx_O162
6888,dx_O163
6889,dx_O164
6890,dx_O165
6891,dx_O169
6892,dx_O24011
6893,dx_O24012
6894,dx_O24013
6895,dx_O24019
6896,dx_O2402
6897,dx_O2403
6898,dx_O24111
6899,dx_O24112
6900,dx_O24113
6901,dx_O24119
6902,dx_O2412
6903,dx_O2413
6904,dx_O24312
6905,dx_O24313
6906,dx_O24319
6907,dx_O24410
6908,dx_O24414
6909,dx_O24415
6910,dx_O24419
6911,dx_O24420
6912,dx_O24424
6913,dx_O24425
6914,dx_O24429
6915,dx_O24430
6916,dx_O24434
6917,dx_O2482
6918,dx_O24911
6919,dx_O24912
6920,dx_O24919
6921,dx_O2492
6922,dx_O2493
6923,dx_O2511
6924,dx_O253
6925,dx_O905
6926,dx_O98711
6927,dx_O98712
6928,dx_O98713
6929,dx_O98719
6930,dx_O9872
6931,dx_O99011
6932,dx_O99012
6933,dx_O99013
6934,dx_O99019
6935,dx_O99111
6936,dx_O99112
6937,dx_O99113
6938,dx_O99119
6939,dx_O9912
6940,dx_O9913
6941,dx_O99210
6942,dx_O99211
6943,dx_O99212
6944,dx_O99213
6945,dx_O99214
6946,dx_O99215
6947,dx_O99310
6948,dx_O99311
6949,dx_O99312
6950,dx_O99315
6951,dx_O99320
6952,dx_O99321
6953,dx_O99322
6954,dx_O99323
6955,dx_O99324
6956,dx_O99325
6957,dx_O99350
6958,dx_O99351
6959,dx_O99352
6960,dx_O99353
6961,dx_O99354
6962,dx_O99355
6963,dx_P0501
6964,dx_P0502
6965,dx_P0511
6966,dx_P0512
6967,dx_P052
6968,dx_P059
6969,dx_P0701
6970,dx_P0702
6971,dx_P0721
6972,dx_P0722
6973,dx_P0723
6974,dx_P0724
6975,dx_P0725
6976,dx_P100
6977,dx_P101
6978,dx_P104
6979,dx_P108
6980,dx_P109
6981,dx_P111
6982,dx_P112
6983,dx_P115
6984,dx_P119
6985,dx_P250
6986,dx_P251
6987,dx_P252
6988,dx_P253
6989,dx_P258
6990,dx_P270
6991,dx_P271
6992,dx_P278
6993,dx_P279
6994,dx_P2832
6995,dx_P2842
6996,dx_P2843
6997,dx_P290
6998,dx_P293
6999,dx_P2930
7000,dx_P2938
7001,dx_P350
7002,dx_P351
7003,dx_P352
7004,dx_P354
7005,dx_P5221
7006,dx_P5222
7007,dx_P524
7008,dx_P525
7009,dx_P526
7010,dx_P528
7011,dx_P529
7012,dx_P560
7013,dx_P5690
7014,dx_P5699
7015,dx_P570
7016,dx_P578
7017,dx_P579
7018,dx_P613
7019,dx_P614
7020,dx_P773
7021,dx_P832
7022,dx_P910
7023,dx_P911
7024,dx_P912
7025,dx_P915
7026,dx_P916
7027,dx_P9160
7028,dx_P9161
7029,dx_P9162
7030,dx_P9163
7031,dx_P91811
7032,dx_P91819
7033,dx_P91821
7034,dx_P91822
7035,dx_P91823
7036,dx_P91829
7037,dx_P941
7038,dx_P942
7039,dx_Q000
7040,dx_Q001
7041,dx_Q002
7042,dx_Q01
7043,dx_Q010
7044,dx_Q011
7045,dx_Q012
7046,dx_Q018
7047,dx_Q019
7048,dx_Q02
7049,dx_Q030
7050,dx_Q031
7051,dx_Q038
7052,dx_Q039
7053,dx_Q040
7054,dx_Q041
7055,dx_Q042
7056,dx_Q043
7057,dx_Q044
7058,dx_Q045
7059,dx_Q046
7060,dx_Q048
7061,dx_Q049
7062,dx_Q05
7063,dx_Q050
7064,dx_Q051
7065,dx_Q052
7066,dx_Q053
7067,dx_Q054
7068,dx_Q055
7069,dx_Q056
7070,dx_Q057
7071,dx_Q058
7072,dx_Q059
7073,dx_Q060
7074,dx_Q061
7075,dx_Q062
7076,dx_Q063
7077,dx_Q064
7078,dx_Q068
7079,dx_Q069
7080,dx_Q0700
7081,dx_Q0701
7082,dx_Q0702
7083,dx_Q0703
7084,dx_Q078
7085,dx_Q079
7086,dx_Q100
7087,dx_Q103
7088,dx_Q107
7089,dx_Q110
7090,dx_Q111
7091,dx_Q112
7092,dx_Q130
7093,dx_Q131
7094,dx_Q132
7095,dx_Q133
7096,dx_Q134
7097,dx_Q135
7098,dx_Q1381
7099,dx_Q1389
7100,dx_Q140
7101,dx_Q141
7102,dx_Q142
7103,dx_Q143
7104,dx_Q148
7105,dx_Q150
7106,dx_Q160
7107,dx_Q161
7108,dx_Q162
7109,dx_Q163
7110,dx_Q164
7111,dx_Q165
7112,dx_Q169
7113,dx_Q171
7114,dx_Q172
7115,dx_Q174
7116,dx_Q178
7117,dx_Q179
7118,dx_Q180
7119,dx_Q181
7120,dx_Q182
7121,dx_Q189
7122,dx_Q200
7123,dx_Q201
7124,dx_Q202
7125,dx_Q203
7126,dx_Q204
7127,dx_Q205
7128,dx_Q206
7129,dx_Q208
7130,dx_Q209
7131,dx_Q210
7132,dx_Q211
7133,dx_Q2110
7134,dx_Q2111
7135,dx_Q2112
7136,dx_Q2113
7137,dx_Q2114
7138,dx_Q2115
7139,dx_Q2116
7140,dx_Q2119
7141,dx_Q212
7142,dx_Q2120
7143,dx_Q2121
7144,dx_Q2122
7145,dx_Q2123
7146,dx_Q213
7147,dx_Q2130
7148,dx_Q214
7149,dx_Q218
7150,dx_Q219
7151,dx_Q220
7152,dx_Q221
7153,dx_Q222
7154,dx_Q223
7155,dx_Q224
7156,dx_Q225
7157,dx_Q226
7158,dx_Q228
7159,dx_Q229
7160,dx_Q230
7161,dx_Q231
7162,dx_Q232
7163,dx_Q233
7164,dx_Q234
7165,dx_Q238
7166,dx_Q2381
7167,dx_Q2382
7168,dx_Q2388
7169,dx_Q239
7170,dx_Q240
7171,dx_Q241
7172,dx_Q242
7173,dx_Q243
7174,dx_Q244
7175,dx_Q245
7176,dx_Q246
7177,dx_Q248
7178,dx_Q249
7179,dx_Q250
7180,dx_Q251
7181,dx_Q252
7182,dx_Q2521
7183,dx_Q2529
7184,dx_Q253
7185,dx_Q254
7186,dx_Q2540
7187,dx_Q2541
7188,dx_Q2542
7189,dx_Q2543
7190,dx_Q2544
7191,dx_Q2545
7192,dx_Q2546
7193,dx_Q2547
7194,dx_Q2548
7195,dx_Q2549
7196,dx_Q255
7197,dx_Q256
7198,dx_Q2571
7199,dx_Q2572
7200,dx_Q2579
7201,dx_Q258
7202,dx_Q259
7203,dx_Q260
7204,dx_Q261
7205,dx_Q262
7206,dx_Q263
7207,dx_Q264
7208,dx_Q265
7209,dx_Q266
7210,dx_Q268
7211,dx_Q269
7212,dx_Q282
7213,dx_Q283
7214,dx_Q288
7215,dx_Q289
7216,dx_Q300
7217,dx_Q301
7218,dx_Q302
7219,dx_Q303
7220,dx_Q308
7221,dx_Q309
7222,dx_Q310
